time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,3.2259535367190213,-3.3463675512297284,26.10939084938238,6.207959404400361,6.16548717201268,0.0,2.4468401951340155,-1.9195168123226332,6.128723148240728,-0.05799857335903615,-0.022728955600518734,0.0,396.36425568928144,398.0748733716021,397.5389110112984,398.54865605173427
4.199999999999998,3.3749540219542675,-3.463102490063012,26.478893665852844,6.2040588440431605,6.165342713285515,0.0,2.519806125869251,-1.9719766712583118,6.187569870521875,-0.08517767462219449,0.021749360557525486,0.0,463.14115055697147,466.6270941978313,465.6468797000263,463.5121446379364
4.259999999999997,3.5282631940018034,-3.583032488605257,26.85146406766855,6.199190387416884,6.167255465477401,0.0,2.5902498371128346,-2.0261411885731557,6.231082560029994,-0.07409557198184333,0.04687514690501762,0.0,459.8785360954707,461.8652071599751,460.61807040573916,461.4887257795218
4.319999999999996,3.685548520599251,-3.70616054969849,27.224939291762634,6.19500444081153,6.16990699675064,0.0,2.6523003809137373,-2.078512516237215,6.218088587030701,-0.06227479050613376,0.038200976959743206,0.0,444.3426311052864,443.63188385227835,443.43582661825405,444.4022786119639
4.379999999999995,3.8467897458101237,-3.832732136274463,27.60018295154025,6.191297091945302,6.172819903209607,0.0,2.722030402211558,-2.1408827460761333,6.289542225356241,-0.06083555770008711,0.06378390045125386,0.0,468.8800332355925,470.86501122063885,470.4373080730138,470.54625581705267
4.439999999999993,4.01177575182081,-3.9628193809241608,27.97643401769936,6.187651295701954,6.177194742241845,0.0,2.7771119436173017,-2.1956973758271197,6.252335315437851,-0.06061915154227468,0.08676481544924645,0.0,436.65889718503456,438.57634959673663,436.7152961868433,436.7306560926838
4.499999999999992,4.180262711932255,-4.096522692622315,28.35316600383362,6.1836643491390255,6.181953358146256,0.0,2.8385255969265843,-2.2614320837132125,6.305061209308792,-0.08186255823066504,0.05705932054379115,0.0,465.4241492921344,463.0973233354371,466.7216569135435,465.0570582718808
4.559999999999991,4.352114697770225,-4.234038380601473,28.730895436930634,6.1785492775820146,6.185319686798259,0.0,2.8895248283317927,-2.322873212525122,6.2859451271838624,-0.09307023518109997,0.05412692483031785,0.0,444.0848871674654,443.84636463447646,443.28459580094824,442.35634010364777
4.6199999999999894,4.52772479474323,-4.376164163554186,29.115309247323808,6.173769182980298,6.188760854888706,0.0,2.963517830056201,-2.4151429029626805,6.526303584522973,-0.06129268701589557,0.06312710962060158,0.0,518.7346429330269,519.368125975315,519.5454318201986,521.7646248580585
4.679999999999988,4.707082736517913,-4.523254100582679,29.50790626032286,6.170608755569457,6.192635036231991,0.0,3.014631115041407,-2.4881723716663515,6.559997665301407,-0.03942613631878081,0.0673078634466904,0.0,464.0670184870287,464.39800958973507,461.0374492541614,462.76050422955444
4.739999999999987,4.889318908039434,-4.674662268642134,29.901412173671215,6.1679034125560666,6.19627571082798,0.0,3.059496798173308,-2.5590216571466273,6.556843910645061,-0.05990565731825113,0.042151494959472326,0.0,454.0793642162244,452.0586569236696,452.0528927279068,450.3979094503982
4.799999999999986,5.074466708485213,-4.830770951940151,30.29807660842447,6.164098366832349,6.198642197315481,0.0,3.1117180715799737,-2.6449306144174187,6.664529107872435,-0.07157142234714674,0.033381903430040744,0.0,486.3523910977428,485.6955963801429,486.0857929794552,485.20797619651887
4.859999999999984,5.262501444820962,-4.991859674028485,30.699006266289466,6.160079482158178,6.201282958595275,0.0,3.155801214332341,-2.7250752419158544,6.699451459262964,-0.05910140789304789,0.05955906246683486,0.0,463.8545607947318,465.9071937023165,465.95337796299566,466.92430512972214
4.919999999999983,5.452787094050233,-5.1573422208476,31.098041059789796,6.156515568299078,6.205064813458328,0.0,3.1867612969732324,-2.791379789104489,6.602240916161928,-0.0599993344763917,0.06919746311353182,0.0,424.18254584563374,425.01274719272044,423.65200810293464,423.57210517362597
4.979999999999982,5.645084337167994,-5.327233754395702,31.494123371142926,6.1527207192463145,6.208794173444261,0.0,3.2227242513598595,-2.872031258963046,6.600431553766347,-0.07069347419215803,0.041847619757684175,0.0,454.82531467402214,452.63151510621714,454.43846582668607,453.57734738953417
5.0399999999999805,5.839515427016255,-5.502130405127759,31.89075817559058,6.148378602319234,6.2115673558166655,0.0,3.257998300027129,-2.9582592928349607,6.620468530335754,-0.0759469728880976,0.05377574201805971,0.0,460.1555944337812,461.10028627714865,461.3137457902829,460.8947650667746
